Page,Title,Link
19,"Howards End 1992 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-howards-end-1992-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-21232.html
19,"2001 A Space Odyssey 1968 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-2001-a-space-odyssey-1968-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-21202.html
19,"Air Force One 1997 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-air-force-one-1997-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-21166.html
19,"Pineapple Express 2008 UHD BluRay REMUX 2160p HEVC TrueHD7 1 Atmos-HDS",https://hduse.net/topic-pineapple-express-2008-uhd-bluray-remux-2160p-hevc-truehd7-1-atmos-hds-21158.html
19,"Scanner Cop 1994 2160p UHD Bluray Remux HDR10 HEVC DTS-HDMA 2 0-4K4U",https://hduse.net/topic-scanner-cop-1994-2160p-uhd-bluray-remux-hdr10-hevc-dts-hdma-2-0-4k4u-21156.html
19,"In the Line of Fire 1993 2160p UHD BluRay REMUX HDR HEVC Atmos-TRiToN",https://hduse.net/topic-in-the-line-of-fire-1993-2160p-uhd-bluray-remux-hdr-hevc-atmos-triton-21146.html
19,"Nobody 2021 UHD 2160P BDRemux HDR10 TrueHD Atmos 7.1 HEVC-FZHD",https://hduse.net/topic-nobody-2021-uhd-2160p-bdremux-hdr10-truehd-atmos-7-1-hevc-fzhd-21130.html
19,"Nuovo Cinema Paradiso 1988 Theatrical Cut 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-play",https://hduse.net/topic-nuovo-cinema-paradiso-1988-theatrical-cut-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-play-21097.html
19,"The Natural 1984 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-the-natural-1984-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-21081.html
19,"Kick-Ass 2010 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-kick-ass-2010-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-21073.html
19,"Wonder Woman 2017 UHD BluRay 2160p TrueHD Atmos 7.1 HEVC REMUX-FraMeSToR",https://hduse.net/topic-wonder-woman-2017-uhd-bluray-2160p-truehd-atmos-7-1-hevc-remux-framestor-21071.html
19,"Hell or High Water 2016 UHD BluRay 2160p DTS-HD MA 5.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-hell-or-high-water-2016-uhd-bluray-2160p-dts-hd-ma-5-1-dv-hevc-remux-framestor-21059.html
19,"Conan the Barbarian 2011 UHD BluRay REMUX 2160p HEVC TrueHD7 1 Atmos-HDS",https://hduse.net/topic-conan-the-barbarian-2011-uhd-bluray-remux-2160p-hevc-truehd7-1-atmos-hds-21057.html
19,"Zero Dark Thirty 2012 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-zero-dark-thirty-2012-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-21025.html
19,"Basic Instinct 1992 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-basic-instinct-1992-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-21023.html
19,"The Legend of Hercules 2014 UHD BluRay REMUX 2160p HEVC TrueHD7 1-HDS",https://hduse.net/topic-the-legend-of-hercules-2014-uhd-bluray-remux-2160p-hevc-truehd7-1-hds-21001.html
19,"Casino Royale 2006 2160p UHD Bluray REMUX DV HEVC DTS-HD MA 5.1-4K4U",https://hduse.net/topic-casino-royale-2006-2160p-uhd-bluray-remux-dv-hevc-dts-hd-ma-5-1-4k4u-20999.html
19,"Voyagers 2021 UHD BluRay 2160p TrueHD 5.1 HEVC REMUX-FraMeSToR",https://hduse.net/topic-voyagers-2021-uhd-bluray-2160p-truehd-5-1-hevc-remux-framestor-20985.html
20,"Godzilla vs Kong 2021 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-godzilla-vs-kong-2021-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-20981.html
20,"Dirty Grandpa 2016 UHD BluRay REMUX 2160p HEVC TrueHD7 1 Atmos-HDS",https://hduse.net/topic-dirty-grandpa-2016-uhd-bluray-remux-2160p-hevc-truehd7-1-atmos-hds-20955.html
20,"Maleficent Mistress of Evil 2019 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4",https://hduse.net/topic-maleficent-mistress-of-evil-2019-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4-20930.html
20,"Shock Wave 2 2020 2160p UHD BluRay Remux HEVC DV HDR TrueHD 7.1 Atmos-SPHD",https://hduse.net/topic-shock-wave-2-2020-2160p-uhd-bluray-remux-hevc-dv-hdr-truehd-7-1-atmos-sphd-20916.html
20,"Justice League vs the Fatal Five 2019 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-justice-league-vs-the-fatal-five-2019-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-20912.html
20,"Maleficent 2014 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-maleficent-2014-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-20908.html
20,"Backdraft 1991 2160p UHD Remux HEVC HDR DTS X 7 1-playBD",https://hduse.net/topic-backdraft-1991-2160p-uhd-remux-hevc-hdr-dts-x-7-1-playbd-20896.html
20,"Hell Fest 2018 UHD BluRay REMUX 2160p HEVC DTS-HD MA7 1-HDS",https://hduse.net/topic-hell-fest-2018-uhd-bluray-remux-2160p-hevc-dts-hd-ma7-1-hds.html
20,"Django 1966 2160p UHD Remux HEVC HDR DTS-HD MA 1 0-playBD",https://hduse.net/topic-django-1966-2160p-uhd-remux-hevc-hdr-dts-hd-ma-1-0-playbd-20882.html
20,"Iron Mask 2019 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-iron-mask-2019-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-20858.html
20,"Indiana Jones and the Kingdom of the Crystal Skull 2008 2160p UHD BluRay REMUX DV HDR",https://hduse.net/topic-indiana-jones-and-the-kingdom-of-the-crystal-skull-2008-2160p-uhd-bluray-remux-dv-hdr-20852.html
20,"Indiana Jones and the Temple of Doom 1984 2160p UHD BluRay REMUX DV HDR HEVC Atmos-TR",https://hduse.net/topic-indiana-jones-and-the-temple-of-doom-1984-2160p-uhd-bluray-remux-dv-hdr-hevc-atmos-tr-20850.html
20,"Raiders of the Lost Ark 1981 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSTo",https://hduse.net/topic-raiders-of-the-lost-ark-1981-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framesto-20848.html
20,"Philadelphia 1993 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-philadelphia-1993-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-20790.html
20,"American Psycho 2000 UNCUT 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-american-psycho-2000-uncut-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-20788.html
20,"A Few Good Men 1992 2160p UHD Bluray Remux HDR10 HEVC ATMOS TrueHD 7 1-4K4U",https://hduse.net/topic-a-few-good-men-1992-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-20732.html
20,"Oceans Eight 2018 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-oceans-eight-2018-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-20710.html
20,"Early Man 2018 2160p UHD Bluray Remux HDR10 HEVC DTS-HDMA 5.1-4K4U",https://hduse.net/topic-early-man-2018-2160p-uhd-bluray-remux-hdr10-hevc-dts-hdma-5-1-4k4u-20708.html
20,"Zack Snyders Justice League (2021) UHD BluRay REMUX 2160p HEVC TrueHD 7.1-FraMeSToR",https://hduse.net/topic-zack-snyders-justice-league-2021-uhd-bluray-remux-2160p-hevc-truehd-7-1-framestor.html
20,"Skyfall 2012 UHD BluRay 2160p DTS-HD MA 5.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-skyfall-2012-uhd-bluray-2160p-dts-hd-ma-5-1-dv-hevc-remux-framestor-20663.html
21,"A Quiet Place 2018 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-a-quiet-place-2018-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-20661.html
21,"My fair Lady 1964 UHD 2160P BDRemux HDR10 TrueHD 7.1 DV HEVC-FZHD",https://hduse.net/topic-my-fair-lady-1964-uhd-2160p-bdremux-hdr10-truehd-7-1-dv-hevc-fzhd-20575.html
21,"The Big Lebowski 1998 2160p UHD Bluray REMUX HDR10 HEVC DTS-X 7 1-4K4U",https://hduse.net/topic-the-big-lebowski-1998-2160p-uhd-bluray-remux-hdr10-hevc-dts-x-7-1-4k4u-20569.html
21,"Halloween 1978 UHD BluRay 2160p TrueHD 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-halloween-1978-uhd-bluray-2160p-truehd-7-1-dv-hevc-remux-framestor-20540.html
21,"Night School 2018 2160p UHD BluRay REMUX HDR10 HEVC DTS-HD HRA 7 1-4K4U",https://hduse.net/topic-night-school-2018-2160p-uhd-bluray-remux-hdr10-hevc-dts-hd-hra-7-1-4k4u-20538.html
21,"The Outpost 2020 Directors Cut UHD BluRay 2160p DTS-HD MA 5.1 SDR HEVC REMUX-FraMeSTo",https://hduse.net/topic-the-outpost-2020-directors-cut-uhd-bluray-2160p-dts-hd-ma-5-1-sdr-hevc-remux-framesto-20536.html
21,"The Evil Dead 1981 2160p UHD Bluray Remux HDR10 HEVC DTS-HDMA 5.1-4K4U",https://hduse.net/topic-the-evil-dead-1981-2160p-uhd-bluray-remux-hdr10-hevc-dts-hdma-5-1-4k4u-20534.html
21,"E.T the Extra-Terrestrial 1982 2160p UHD Remux HEVC HDR DTS X 7 1-playBD",https://hduse.net/topic-e-t-the-extra-terrestrial-1982-2160p-uhd-remux-hevc-hdr-dts-x-7-1-playbd-20532.html
21,"The Sting 1973 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-the-sting-1973-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-20530.html
21,"The Spy Who Dumped Me 2018 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-the-spy-who-dumped-me-2018-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-20520.html
21,"Super 8 2011 UHD BluRay 2160p TrueHD 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-super-8-2011-uhd-bluray-2160p-truehd-7-1-dv-hevc-remux-framestor-20518.html
21,"Animal House 1978 2160p BluRay REMUX HDR10 HEVC DTS-X 7 1-UnKn0wn",https://hduse.net/topic-animal-house-1978-2160p-bluray-remux-hdr10-hevc-dts-x-7-1-unkn0wn-20516.html
21,"Chaos Walking 2021 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-chaos-walking-2021-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-20437.html
21,"The Fog 1980 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-the-fog-1980-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-20435.html
21,"The Final Countdown 1980 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-the-final-countdown-1980-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-20378.html
21,"Universal Soldier 1992 UHD 2160P BDRemux HDR10 DTS-HD MA 5.1 DV HEVC-FZHD",https://hduse.net/topic-universal-soldier-1992-uhd-2160p-bdremux-hdr10-dts-hd-ma-5-1-dv-hevc-fzhd-20376.html
21,"Zombie 1979 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-zombie-1979-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-20345.html
21,"Red Sparrow 2018 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-red-sparrow-2018-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-20343.html
21,"Last Action Hero 1993 UHD 2160p BluRay REMUX HDR10 HEVC ATMOS TrueHD 7 1-RU4HD",https://hduse.net/topic-last-action-hero-1993-uhd-2160p-bluray-remux-hdr10-hevc-atmos-truehd-7-1-ru4hd-20341.html
21,"Up 2009 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-up-2009-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-20320.html
22,"Smokey and the Bandit 1977 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-smokey-and-the-bandit-1977-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-20318.html
22,"Cosmic Sin 2021 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-cosmic-sin-2021-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-20316.html
22,"Raya and the Last Dragon 2021 UHD BluRay 2160p TrueHD Atmos 7.1 HEVC REMUX-FraMeSToR",https://hduse.net/topic-raya-and-the-last-dragon-2021-uhd-bluray-2160p-truehd-atmos-7-1-hevc-remux-framestor-20264.html
22,"The Good the Bad and the Ugly 1966 Theatrical UHD BluRay 2160p DTS-HD MA 5.1 SDR HEVC",https://hduse.net/topic-the-good-the-bad-and-the-ugly-1966-theatrical-uhd-bluray-2160p-dts-hd-ma-5-1-sdr-hevc-19741.html
22,"Saw 2004 UNRATED DIRECTORS CUT 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4",https://hduse.net/topic-saw-2004-unrated-directors-cut-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4-20195.html
22,"Shrek 2001 2160p UHD Bluray REMUX HDR10 HEVC DTS-X 7 1-4K4U",https://hduse.net/topic-shrek-2001-2160p-uhd-bluray-remux-hdr10-hevc-dts-x-7-1-4k4u-20193.html
22,"Daybreakers 2009 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-daybreakers-2009-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-20139.html
22,"Top Gun 1986 UHD 2160p BluRay REMUX HDR10 HEVC DV ATMOS TrueHD 7 1-RU4HD",https://hduse.net/topic-top-gun-1986-uhd-2160p-bluray-remux-hdr10-hevc-dv-atmos-truehd-7-1-ru4hd-20129.html
22,"Maniac 1980 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-maniac-1980-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-20127.html
22,"Deadlock 1970 UHD BluRay 2160p FLAC 1.0 HEVC REMUX-FraMeSToR",https://hduse.net/topic-deadlock-1970-uhd-bluray-2160p-flac-1-0-hevc-remux-framestor-20125.html
22,"The Great Gatsby 2013 2160p UHD Bluray REMUX HDR10 HEVC DTS-HD MA 5.1-4K4U",https://hduse.net/topic-the-great-gatsby-2013-2160p-uhd-bluray-remux-hdr10-hevc-dts-hd-ma-5-1-4k4u-20123.html
22,"Lara Croft Tomb Raider (2001-2003) UHD BluRay 2160p DTS-HD MA 5.1 DV HEVC REMUX-FraMe",https://hduse.net/topic-lara-croft-tomb-raider-2001-2003-uhd-bluray-2160p-dts-hd-ma-5-1-dv-hevc-remux-frame-20121.html
22,"Big Fish 2003 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-big-fish-2003-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-20106.html
22,"Jack Ryan 5 Film Collection (1990-2014) UHD 2160p BluRay REMUX HDR10 HEVC DV DTS-HD M",https://hduse.net/topic-jack-ryan-5-film-collection-1990-2014-uhd-2160p-bluray-remux-hdr10-hevc-dv-dts-hd-m-20104.html
22,"Justice Society World War II 2021 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-justice-society-world-war-ii-2021-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-20052.html
22,"Battleship 2012 2160p UHD Bluray REMUX HDR10 HEVC DTS-X 7 1-4K4U",https://hduse.net/topic-battleship-2012-2160p-uhd-bluray-remux-hdr10-hevc-dts-x-7-1-4k4u-20050.html
22,"Atomic Blonde 2017 2160p UHD Bluray REMUX HDR10 HEVC DTS-X 7 1-4K4U",https://hduse.net/topic-atomic-blonde-2017-2160p-uhd-bluray-remux-hdr10-hevc-dts-x-7-1-4k4u-20023.html
22,"Superman 1978 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-superman-1978-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-20017.html
22,"Black Hawk Down 2001 Extended Cut 2160P Uhd Bluray Hdr10 Remux Hevc Atmos Truehd 7 1-",https://hduse.net/topic-black-hawk-down-2001-extended-cut-2160p-uhd-bluray-hdr10-remux-hevc-atmos-truehd-7-1-19948.html
22,"Cliffhanger 1993 UHD 2160p BluRay REMUX HDR10 HEVC DV DTS-HD MA 5.1-RU4HD",https://hduse.net/topic-cliffhanger-1993-uhd-2160p-bluray-remux-hdr10-hevc-dv-dts-hd-ma-5-1-ru4hd-19946.html
23,"Red Heat 1988 UHD 2160p BluRay REMUX HDR10 HEVC DV DTS-HD MA 5.1-RU4HD",https://hduse.net/topic-red-heat-1988-uhd-2160p-bluray-remux-hdr10-hevc-dv-dts-hd-ma-5-1-ru4hd-19927.html
23,"Dirty Dancing 1987 2160p UHD Blu-ray Remux HEVC HDR TrueHD Atmos 7 1-LGT4K",https://hduse.net/topic-dirty-dancing-1987-2160p-uhd-blu-ray-remux-hevc-hdr-truehd-atmos-7-1-lgt4k-19925.html
23,"Shadow in the Cloud 2020 UHD 2160P BDRemux HDR10 DTS-HD MA 5.1 DV HEVC-FZHD",https://hduse.net/topic-shadow-in-the-cloud-2020-uhd-2160p-bdremux-hdr10-dts-hd-ma-5-1-dv-hevc-fzhd-19892.html
23,"SAS Red Notice 2021 2160p Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-sas-red-notice-2021-2160p-remux-hevc-hdr-dts-hd-ma-5-1-playbd-19888.html
23,"Hannibal 2001 UHD 2160p BluRay REMUX HDR10 HEVC DV DTS-HD MA 5.1-RU4HD",https://hduse.net/topic-hannibal-2001-uhd-2160p-bluray-remux-hdr10-hevc-dv-dts-hd-ma-5-1-ru4hd-19773.html
23,"Speed 1994 UHD BluRay 2160p DTS-HD MA 5.1 HEVC REMUX-FraMeSToR",https://hduse.net/topic-speed-1994-uhd-bluray-2160p-dts-hd-ma-5-1-hevc-remux-framestor-19749.html
23,"The Town 2010 2160p UHD Bluray REMUX HDR10 HEVC DTS-HD MA 5.1-4K4U",https://hduse.net/topic-the-town-2010-2160p-uhd-bluray-remux-hdr10-hevc-dts-hd-ma-5-1-4k4u-19674.html
23,"The Great Wall 2016 2160p UHD Bluray REMUX HDR10 HEVC MULTI Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-the-great-wall-2016-2160p-uhd-bluray-remux-hdr10-hevc-multi-atmos-truehd-7-1-4k4u-19671.html
23,"The Cabin in the Woods 2011 2160p BluRay REMUX HDR10 HEVC True-HD 7 1-UnKn0wn",https://hduse.net/topic-the-cabin-in-the-woods-2011-2160p-bluray-remux-hdr10-hevc-true-hd-7-1-unkn0wn-19669.html
23,"Bumblebee 2018 UHD 2160p BluRay REMUX HDR10 HEVC DV ATMOS TrueHD 7 1-RU4HD",https://hduse.net/topic-bumblebee-2018-uhd-2160p-bluray-remux-hdr10-hevc-dv-atmos-truehd-7-1-ru4hd-19667.html
23,"Donnie Darko 2001 Director's Cut 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-donnie-darko-2001-director-s-cut-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-19645.html
23,"Hostiles 2017 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-hostiles-2017-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-19513.html
23,"Arrival 2016 2160p UHD Bluray REMUX HDR10 HEVC DTS-HD MA 7 1-4K4U",https://hduse.net/topic-arrival-2016-2160p-uhd-bluray-remux-hdr10-hevc-dts-hd-ma-7-1-4k4u-19511.html
23,"Lone Survivor 2013 2160p UHD BluRay REMUX HDR10 HEVC DTS-X 7 1-RU4HD",https://hduse.net/topic-lone-survivor-2013-2160p-uhd-bluray-remux-hdr10-hevc-dts-x-7-1-ru4hd-19497.html
23,"Warrior 2011 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-warrior-2011-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-19420.html
23,"Kingsglaive Final Fantasy XV 2016 MULTi REMUX UHD BluRay 2160p HEVC HDR DTS-HD MA 5.1",https://hduse.net/topic-kingsglaive-final-fantasy-xv-2016-multi-remux-uhd-bluray-2160p-hevc-hdr-dts-hd-ma-5-1-19414.html
23,"Hidden Figures 2016 2160p UHD Bluray Remux HDR10 HEVC DTS-HDMA 7 1-4K4U",https://hduse.net/topic-hidden-figures-2016-2160p-uhd-bluray-remux-hdr10-hevc-dts-hdma-7-1-4k4u-19412.html
23,"Rear Window 1954 2160p UHD Remux HEVC HDR DTS-HD MA 2 0-playBD",https://hduse.net/topic-rear-window-1954-2160p-uhd-remux-hevc-hdr-dts-hd-ma-2-0-playbd-19382.html
23,"King of New York 1990 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-king-of-new-york-1990-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-19380.html
23,"Sonic The Hedgehog 2020 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-sonic-the-hedgehog-2020-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-19358.html
24,"Rampage 2018 2160p UHD BluRay REMUX HDR10 DV DTS-HD MA 7 1-RU4HD",https://hduse.net/topic-rampage-2018-2160p-uhd-bluray-remux-hdr10-dv-dts-hd-ma-7-1-ru4hd-19306.html
24,"Crank 2006 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-crank-2006-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-19304.html
24,"Escape Plan 2013 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-escape-plan-2013-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-19302.html
24,"Fantastic Beasts The Crimes of Grindelwald 2018 2160p UHD BluRay REMUX HDR10 HEVC DV",https://hduse.net/topic-fantastic-beasts-the-crimes-of-grindelwald-2018-2160p-uhd-bluray-remux-hdr10-hevc-dv-19264.html
24,"Lord of War 2005 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-lord-of-war-2005-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-19182.html
24,"Shutter Island 2010 2160p BluRay REMUX HDR10 HEVC DTS-HD-MA-MA 5.1-UnKn0wn",https://hduse.net/topic-shutter-island-2010-2160p-bluray-remux-hdr10-hevc-dts-hd-ma-ma-5-1-unkn0wn-19137.html
24,"Fanny Lye Deliverd 2019 Extended 2160p UHD BluRay Remux HDR DV HEVC DTS-HD MA 5.1-PmP",https://hduse.net/topic-fanny-lye-deliverd-2019-extended-2160p-uhd-bluray-remux-hdr-dv-hevc-dts-hd-ma-5-1-pmp-19127.html
24,"Spaceballs 1987 UHD BluRay 2160p DTS-HD MA 5.1 DV HEVC HYBRID REMUX-FraMeSToR",https://hduse.net/topic-spaceballs-1987-uhd-bluray-2160p-dts-hd-ma-5-1-dv-hevc-hybrid-remux-framestor-19030.html
24,"Jurassic Park III 2001 2160p UHD Bluray REMUX HDR10 HEVC DTS-X 7 1-4K4U",https://hduse.net/topic-jurassic-park-iii-2001-2160p-uhd-bluray-remux-hdr10-hevc-dts-x-7-1-4k4u-19028.html
24,"The Lost World Jurassic Park 1997 2160p UHD Bluray REMUX HDR10 HEVC DTS-X 7 1-4K4U",https://hduse.net/topic-the-lost-world-jurassic-park-1997-2160p-uhd-bluray-remux-hdr10-hevc-dts-x-7-1-4k4u-19026.html
24,"Kong Skull Island 2017 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-kong-skull-island-2017-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18762.html
24,"Jurassic Park 1993 2160p UHD Bluray REMUX HDR10 HEVC DTS-X 7 1-4K4U",https://hduse.net/topic-jurassic-park-1993-2160p-uhd-bluray-remux-hdr10-hevc-dts-x-7-1-4k4u-19000.html
24,"American Assassin 2017 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-american-assassin-2017-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-18998.html
24,"The Martian 2015 EXTENDED 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-the-martian-2015-extended-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18958.html
24,"How To Train Your Dragon The Hidden World 2019 2160p UHD Bluray REMUX HDR10 HEVC Atmo",https://hduse.net/topic-how-to-train-your-dragon-the-hidden-world-2019-2160p-uhd-bluray-remux-hdr10-hevc-atmo-18956.html
24,"Deadpool (2016-2018) 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-deadpool-2016-2018-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18892.html
24,"The Ten Commandments 1956 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-the-ten-commandments-1956-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-18838.html
24,"Prometheus 2012 2160p UHD Remux HEVC HDR DTS-HD MA 7 1-playBD",https://hduse.net/topic-prometheus-2012-2160p-uhd-remux-hevc-hdr-dts-hd-ma-7-1-playbd-18836.html
24,"Mother 2017 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-mother-2017-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18799.html
